instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-40.tsp,153,2000,0.95,0.0001,0.9,350489.062500000,0.289704858,1
input-40.tsp,154,2000,0.95,0.0001,0.9,339968.000000000,0.276149713,1
input-40.tsp,155,2000,0.95,0.0001,0.9,335872.000000000,0.300021306,1
input-40.tsp,156,2000,0.95,0.0001,0.9,350208.000000000,0.269181990,1
input-40.tsp,157,2000,0.95,0.0001,0.9,348752.835937500,0.272283457,1
input-40.tsp,158,2000,0.95,0.0001,0.9,345575.125000000,0.287723336,1
input-40.tsp,159,2000,0.95,0.0001,0.9,349316.929687500,0.290881302,1
input-40.tsp,160,2000,0.95,0.0001,0.9,327679.999511719,0.280027036,1
input-40.tsp,161,2000,0.95,0.0001,0.9,346368.000000000,0.295117638,1
input-40.tsp,162,2000,0.95,0.0001,0.9,327679.874511719,0.275439990,1
input-40.tsp,163,2000,0.95,0.0001,0.9,347568.000000000,0.292577837,1
input-40.tsp,164,2000,0.95,0.0001,0.9,343261.843750000,0.314635163,1
input-40.tsp,165,2000,0.95,0.0001,0.9,341976.000000000,0.296401914,1
input-40.tsp,166,2000,0.95,0.0001,0.9,344064.000000000,0.304385101,1
input-40.tsp,167,2000,0.95,0.0001,0.9,350208.000000000,0.296649450,1
input-40.tsp,168,2000,0.95,0.0001,0.9,348160.000000000,0.303937517,1
input-40.tsp,169,2000,0.95,0.0001,0.9,356352.000000000,0.268206449,1
input-40.tsp,170,2000,0.95,0.0001,0.9,343009.304199219,0.277112128,1
input-40.tsp,171,2000,0.95,0.0001,0.9,354304.000000000,0.277707794,1
input-40.tsp,172,2000,0.95,0.0001,0.9,351237.757324219,0.293809474,1
input-40.tsp,173,2000,0.95,0.0001,0.9,343511.000000000,0.296067077,1
input-40.tsp,174,2000,0.95,0.0001,0.9,352298.008300781,0.278308830,1
input-40.tsp,175,2000,0.95,0.0001,0.9,356864.533691406,0.313907761,1
input-40.tsp,176,2000,0.95,0.0001,0.9,327680.000000000,0.296764676,1
input-40.tsp,177,2000,0.95,0.0001,0.9,339569.490722656,0.284398214,1
input-40.tsp,178,2000,0.95,0.0001,0.9,346758.500000000,0.271554625,1
