instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-150.tsp,138,4500,0.99,0.0001,0.92,135232.000000000,0.148759194,1
input-150.tsp,139,4500,0.99,0.0001,0.92,131328.000000000,0.166103537,1
input-150.tsp,140,4500,0.99,0.0001,0.92,129953.000000000,0.150374259,1
input-150.tsp,141,4500,0.99,0.0001,0.92,130880.000000000,0.150217751,1
input-150.tsp,142,4500,0.99,0.0001,0.92,132608.000000000,0.174361927,1
input-150.tsp,144,4500,0.99,0.0001,0.92,134144.000000000,0.171665826,1
input-150.tsp,143,4500,0.99,0.0001,0.92,131712.000000000,0.172845699,1
input-150.tsp,145,4500,0.99,0.0001,0.92,132608.000000000,0.160198267,1
input-150.tsp,146,4500,0.99,0.0001,0.92,126976.000000000,0.149933694,1
input-150.tsp,147,4500,0.99,0.0001,0.92,130048.000000000,0.172155316,1
input-150.tsp,149,4500,0.99,0.0001,0.92,131776.000000000,0.165832889,1
input-150.tsp,148,4500,0.99,0.0001,0.92,133120.000000000,0.165862282,1
input-150.tsp,150,4500,0.99,0.0001,0.92,130048.000000000,0.163297523,1
input-150.tsp,151,4500,0.99,0.0001,0.92,131776.000000000,0.160181626,1
input-150.tsp,152,4500,0.99,0.0001,0.92,131728.000000000,0.168180071,1
input-150.tsp,153,4500,0.99,0.0001,0.92,129536.000000000,0.163302414,1
input-150.tsp,154,4500,0.99,0.0001,0.92,129536.000000000,0.172232805,1
input-150.tsp,155,4500,0.99,0.0001,0.92,130560.000000000,0.168739321,1
input-150.tsp,156,4500,0.99,0.0001,0.92,133440.008300781,0.160450772,1
input-150.tsp,157,4500,0.99,0.0001,0.92,131584.000000000,0.152746440,1
input-150.tsp,158,4500,0.99,0.0001,0.92,128319.500000000,0.161018729,1
input-150.tsp,159,4500,0.99,0.0001,0.92,130048.000000000,0.167038366,1
input-150.tsp,160,4500,0.99,0.0001,0.92,131136.000000000,0.167647172,1
input-150.tsp,161,4500,0.99,0.0001,0.92,128968.250000000,0.171987545,1
input-150.tsp,162,4500,0.99,0.0001,0.92,131904.000000000,0.149690722,1
input-150.tsp,163,4500,0.99,0.0001,0.92,128608.000000000,0.155580510,1
input-150.tsp,164,4500,0.99,0.0001,0.92,132096.000000000,0.163334425,1
input-150.tsp,165,4500,0.99,0.0001,0.92,135168.000000000,0.171369981,1
input-150.tsp,166,4500,0.99,0.0001,0.92,132100.000000000,0.159503852,1
input-150.tsp,167,4500,0.99,0.0001,0.92,132096.000000000,0.156207388,1
input-150.tsp,168,4500,0.99,0.0001,0.92,130432.000000000,0.168193770,1
input-150.tsp,169,4500,0.99,0.0001,0.92,139264.000000000,0.162559930,1
input-150.tsp,170,4500,0.99,0.0001,0.92,128960.000000000,0.164614576,1
input-150.tsp,172,4500,0.99,0.0001,0.92,130048.000000000,0.152193476,1
input-150.tsp,171,4500,0.99,0.0001,0.92,131175.500000000,0.160427080,1
input-150.tsp,173,4500,0.99,0.0001,0.92,130824.000000000,0.161019404,1
input-150.tsp,174,4500,0.99,0.0001,0.92,131424.000000000,0.171322532,1
input-150.tsp,175,4500,0.99,0.0001,0.92,133120.000000000,0.169494322,1
input-150.tsp,176,4500,0.99,0.0001,0.92,133120.125000000,0.171830828,1
input-150.tsp,177,4500,0.99,0.0001,0.92,130814.718750000,0.163788615,1
input-150.tsp,178,4500,0.99,0.0001,0.92,130296.000000000,0.151341988,1
input-150.tsp,179,4500,0.99,0.0001,0.92,132096.000000000,0.163187514,1
input-150.tsp,180,4500,0.99,0.0001,0.92,133120.000000000,0.166533270,1
input-150.tsp,181,4500,0.99,0.0001,0.92,139264.000488281,0.145031992,1
input-150.tsp,182,4500,0.99,0.0001,0.92,130669.125000000,0.146275313,1
input-150.tsp,183,4500,0.99,0.0001,0.92,131840.000000000,0.162232323,1
input-150.tsp,184,4500,0.99,0.0001,0.92,128000.000000000,0.153191054,1
input-150.tsp,185,4500,0.99,0.0001,0.92,129984.000000000,0.158968190,1
input-150.tsp,186,4500,0.99,0.0001,0.92,132096.000000000,0.166355315,1
input-150.tsp,187,4500,0.99,0.0001,0.92,130048.000000000,0.155587916,1
input-150.tsp,188,4500,0.99,0.0001,0.92,128728.000000000,0.151317025,1
input-150.tsp,189,4500,0.99,0.0001,0.92,132608.000000000,0.151305642,1
input-150.tsp,190,4500,0.99,0.0001,0.92,133120.000000000,0.151714511,1
input-150.tsp,191,4500,0.99,0.0001,0.92,130016.000000000,41081.384995770,0
input-150.tsp,192,4500,0.99,0.0001,0.92,125952.000000000,0.168742915,1
input-150.tsp,194,4500,0.99,0.0001,0.92,129024.000000000,0.153287131,1
input-150.tsp,193,4500,0.99,0.0001,0.92,131660.000000000,0.167698007,1
input-150.tsp,195,4500,0.99,0.0001,0.92,131424.000000000,0.168734716,1
input-150.tsp,196,4500,0.99,0.0001,0.92,132800.000000000,0.166055499,1
input-150.tsp,197,4500,0.99,0.0001,0.92,131328.000000000,0.162137923,1
input-150.tsp,198,4500,0.99,0.0001,0.92,135168.031250000,0.146501286,1
input-150.tsp,199,4500,0.99,0.0001,0.92,130784.000000000,0.148939381,1
input-150.tsp,200,4500,0.99,0.0001,0.92,128816.000000000,0.178750076,1
input-150.tsp,202,4500,0.99,0.0001,0.92,130048.000000000,0.164195870,1
input-150.tsp,201,4500,0.99,0.0001,0.92,135168.132812500,0.164430536,1
input-150.tsp,203,4500,0.99,0.0001,0.92,133120.250488281,0.165032333,1
input-150.tsp,205,4500,0.99,0.0001,0.92,130872.000000000,0.155533584,1
input-150.tsp,204,4500,0.99,0.0001,0.92,128511.500000000,0.169124061,1
input-150.tsp,206,4500,0.99,0.0001,0.92,131760.115722656,0.157658196,1
input-150.tsp,207,4500,0.99,0.0001,0.92,130816.000000000,0.164952769,1
input-150.tsp,208,4500,0.99,0.0001,0.92,131584.000000000,0.166125801,1
input-150.tsp,209,4500,0.99,0.0001,0.92,133322.750000000,0.166113026,1
input-150.tsp,210,4500,0.99,0.0001,0.92,126967.999511719,0.153104018,1
input-150.tsp,211,4500,0.99,0.0001,0.92,126976.000000000,0.169316119,1
input-150.tsp,213,4500,0.99,0.0001,0.92,132320.000000000,0.166501841,1
input-150.tsp,212,4500,0.99,0.0001,0.92,130048.000000000,0.162439107,1
input-150.tsp,214,4500,0.99,0.0001,0.92,130029.101562500,0.173918588,1
input-150.tsp,215,4500,0.99,0.0001,0.92,135424.750000000,0.162339732,1
input-150.tsp,216,4500,0.99,0.0001,0.92,129792.000000000,0.160271956,1
input-150.tsp,217,4500,0.99,0.0001,0.92,130560.000000000,0.167599735,1
input-150.tsp,218,4500,0.99,0.0001,0.92,133248.000000000,0.161409424,1
input-150.tsp,219,4500,0.99,0.0001,0.92,133120.000000000,0.167515247,1
input-150.tsp,221,4500,0.99,0.0001,0.92,133153.080566406,0.160713522,1
input-150.tsp,220,4500,0.99,0.0001,0.92,129536.000000000,0.166912764,1
input-150.tsp,222,4500,0.99,0.0001,0.92,131840.000000000,0.173776837,1
input-150.tsp,223,4500,0.99,0.0001,0.92,130376.000000000,0.170045792,1
input-150.tsp,224,4500,0.99,0.0001,0.92,135168.000000000,0.145063661,1
input-150.tsp,225,4500,0.99,0.0001,0.92,133120.000000000,0.161012849,1
input-150.tsp,226,4500,0.99,0.0001,0.92,133226.000488281,0.149198252,1
input-150.tsp,227,4500,0.99,0.0001,0.92,135172.000488281,0.160739290,1
input-150.tsp,228,4500,0.99,0.0001,0.92,131584.000000000,0.162884999,1
input-150.tsp,229,4500,0.99,0.0001,0.92,129872.000000000,0.153506903,1
input-150.tsp,230,4500,0.99,0.0001,0.92,133696.000000000,0.157381250,1
input-150.tsp,231,4500,0.99,0.0001,0.92,132608.000000000,0.157876620,1
input-150.tsp,232,4500,0.99,0.0001,0.92,129024.000000000,0.159314367,1
input-150.tsp,233,4500,0.99,0.0001,0.92,131788.000000000,0.161164413,1
input-150.tsp,234,4500,0.99,0.0001,0.92,128448.000000000,0.158566490,1
input-150.tsp,235,4500,0.99,0.0001,0.92,131492.000000000,0.154271733,1
input-150.tsp,238,4500,0.99,0.0001,0.92,131920.000000000,0.167555447,1
input-150.tsp,236,4500,0.99,0.0001,0.92,130464.125000000,0.161552002,1
input-150.tsp,237,4500,0.99,0.0001,0.92,133120.000000000,0.161378043,1
input-150.tsp,239,4500,0.99,0.0001,0.92,130448.000000000,0.166804389,1
input-150.tsp,240,4500,0.99,0.0001,0.92,131136.000000000,0.164032584,1
input-150.tsp,241,4500,0.99,0.0001,0.92,131488.000000000,0.163033940,1
input-150.tsp,242,4500,0.99,0.0001,0.92,132368.000000000,0.165512449,1
input-150.tsp,243,4500,0.99,0.0001,0.92,133120.000000000,0.162392581,1
input-150.tsp,246,4500,0.99,0.0001,0.92,133696.000000000,0.147730677,1
input-150.tsp,245,4500,0.99,0.0001,0.92,133120.000000000,0.159550473,1
input-150.tsp,244,4500,0.99,0.0001,0.92,131968.000000000,0.167826793,1
input-150.tsp,247,4500,0.99,0.0001,0.92,131584.000000000,0.156520300,1
input-150.tsp,248,4500,0.99,0.0001,0.92,130840.000000000,0.156616632,1
input-150.tsp,249,4500,0.99,0.0001,0.92,131192.000000000,0.167215946,1
input-150.tsp,250,4500,0.99,0.0001,0.92,132096.000000000,0.148125122,1
input-150.tsp,251,4500,0.99,0.0001,0.92,129024.000000000,0.168058053,1
input-150.tsp,254,4500,0.99,0.0001,0.92,135168.000000000,0.162526582,1
input-150.tsp,252,4500,0.99,0.0001,0.92,132864.000000000,0.158689766,1
input-150.tsp,253,4500,0.99,0.0001,0.92,131728.000000000,0.170078663,1
input-150.tsp,255,4500,0.99,0.0001,0.92,131584.000000000,0.154521504,1
input-150.tsp,256,4500,0.99,0.0001,0.92,133376.000000000,0.155907321,1
input-150.tsp,257,4500,0.99,0.0001,0.92,133120.000000000,0.146403960,1
input-150.tsp,258,4500,0.99,0.0001,0.92,130048.000000000,0.156044691,1
input-150.tsp,259,4500,0.99,0.0001,0.92,130048.000000000,0.152657251,1
input-150.tsp,260,4500,0.99,0.0001,0.92,132233.516113281,33759.796246938,0
input-150.tsp,261,4500,0.99,0.0001,0.92,132176.000000000,0.165449676,1
input-150.tsp,262,4500,0.99,0.0001,0.92,126911.937011719,0.150777494,1
input-150.tsp,263,4500,0.99,0.0001,0.92,126976.000000000,0.166814269,1
input-150.tsp,264,4500,0.99,0.0001,0.92,130287.468750000,0.163537452,1
input-150.tsp,265,4500,0.99,0.0001,0.92,135168.000000000,0.164263627,1
input-150.tsp,266,4500,0.99,0.0001,0.92,132752.000000000,0.170127552,1
input-150.tsp,267,4500,0.99,0.0001,0.92,128239.984375000,0.171136702,1
input-150.tsp,268,4500,0.99,0.0001,0.92,126976.000000000,0.153546750,1
input-150.tsp,270,4500,0.99,0.0001,0.92,133120.000000000,0.167067814,1
input-150.tsp,269,4500,0.99,0.0001,0.92,135200.000000000,0.158521251,1
input-150.tsp,271,4500,0.99,0.0001,0.92,132288.000000000,0.170744276,1
input-150.tsp,272,4500,0.99,0.0001,0.92,133248.000000000,0.165602093,1
input-150.tsp,273,4500,0.99,0.0001,0.92,131868.000000000,0.165007316,1
input-150.tsp,274,4500,0.99,0.0001,0.92,132544.000000000,0.163088226,1
input-150.tsp,275,4500,0.99,0.0001,0.92,132158.546875000,0.149540715,1
input-150.tsp,277,4500,0.99,0.0001,0.92,130560.000000000,0.166724835,1
input-150.tsp,276,4500,0.99,0.0001,0.92,132458.125000000,0.163525524,1
input-150.tsp,278,4500,0.99,0.0001,0.92,130880.000000000,0.164724635,1
input-150.tsp,279,4500,0.99,0.0001,0.92,132096.000000000,0.165498027,1
input-150.tsp,280,4500,0.99,0.0001,0.92,130770.343750000,0.159335207,1
input-150.tsp,281,4500,0.99,0.0001,0.92,129654.750000000,0.161818297,1
input-150.tsp,282,4500,0.99,0.0001,0.92,132164.000000000,0.157830709,1
input-150.tsp,283,4500,0.99,0.0001,0.92,131968.000000000,0.152802090,1
input-150.tsp,284,4500,0.99,0.0001,0.92,130752.000000000,0.155655382,1
input-150.tsp,286,4500,0.99,0.0001,0.92,131584.000000000,0.151331342,1
input-150.tsp,285,4500,0.99,0.0001,0.92,129662.250000000,0.168427285,1
input-150.tsp,287,4500,0.99,0.0001,0.92,130448.000000000,0.172230167,1
input-150.tsp,288,4500,0.99,0.0001,0.92,130016.000000000,0.159916444,1
input-150.tsp,289,4500,0.99,0.0001,0.92,130304.000000000,0.145732413,1
input-150.tsp,290,4500,0.99,0.0001,0.92,133120.000000000,0.169468729,1
input-150.tsp,291,4500,0.99,0.0001,0.92,129024.000000000,0.169834631,1
input-150.tsp,293,4500,0.99,0.0001,0.92,131080.000000000,0.169516873,1
input-150.tsp,294,4500,0.99,0.0001,0.92,132608.000000000,0.164959557,1
input-150.tsp,292,4500,0.99,0.0001,0.92,132608.000000000,0.152840680,1
input-150.tsp,295,4500,0.99,0.0001,0.92,132001.125000000,0.151358838,1
input-150.tsp,296,4500,0.99,0.0001,0.92,130784.000000000,0.169749686,1
input-150.tsp,297,4500,0.99,0.0001,0.92,133122.127441406,0.172205232,1
input-150.tsp,298,4500,0.99,0.0001,0.92,131328.000000000,0.164782438,1
input-150.tsp,299,4500,0.99,0.0001,0.92,129502.470214844,0.157144473,1
input-150.tsp,300,4500,0.99,0.0001,0.92,130816.000000000,0.150673938,1
