input-150.tsp,66,4000,0.995,1e-05,0.9,120832.000000000,0.164428675,1
input-150.tsp,64,4000,0.995,1e-05,0.9,121088.000000000,0.170793476,1
input-150.tsp,65,4000,0.995,1e-05,0.9,118783.997558594,0.165722401,1
input-150.tsp,71,4000,0.995,1e-05,0.9,121886.808105469,0.146382762,1
input-150.tsp,68,4000,0.995,1e-05,0.9,120806.000000000,0.143642430,1
input-150.tsp,67,4000,0.995,1e-05,0.9,120832.000000000,0.164597185,1
input-150.tsp,70,4000,0.995,1e-05,0.9,118784.000000000,0.159736110,1
input-150.tsp,69,4000,0.995,1e-05,0.9,122880.000000000,0.166940561,1
input-150.tsp,72,4000,0.995,1e-05,0.9,123096.000000000,0.150694879,1
input-150.tsp,74,4000,0.995,1e-05,0.9,123136.000000000,0.148158452,1
input-150.tsp,73,4000,0.995,1e-05,0.9,123904.000000000,0.143364845,1
input-150.tsp,76,4000,0.995,1e-05,0.9,122880.000000000,0.147486729,1
input-150.tsp,75,4000,0.995,1e-05,0.9,121750.496093750,0.166701439,1
input-150.tsp,77,4000,0.995,1e-05,0.9,120567.500000000,0.148144347,1
input-150.tsp,78,4000,0.995,1e-05,0.9,122753.000000000,0.146147155,1
input-150.tsp,79,4000,0.995,1e-05,0.9,120704.000000000,0.144307364,1
input-150.tsp,84,4000,0.995,1e-05,0.9,131072.000488281,0.169456519,1
input-150.tsp,80,4000,0.995,1e-05,0.9,123904.000000000,0.151877949,1
input-150.tsp,82,4000,0.995,1e-05,0.9,118784.000000000,0.162135925,1
input-150.tsp,81,4000,0.995,1e-05,0.9,122880.000000000,0.163874783,1
input-150.tsp,85,4000,0.995,1e-05,0.9,124992.000000000,0.145366987,1
input-150.tsp,83,4000,0.995,1e-05,0.9,124064.000000000,0.150176925,1
input-150.tsp,86,4000,0.995,1e-05,0.9,118704.000000000,0.149538368,1
input-150.tsp,87,4000,0.995,1e-05,0.9,118784.000000000,0.166513048,1
input-150.tsp,89,4000,0.995,1e-05,0.9,121344.000000000,0.166203884,1
input-150.tsp,88,4000,0.995,1e-05,0.9,121969.750000000,0.165589232,1
input-150.tsp,90,4000,0.995,1e-05,0.9,120832.000000000,0.163041910,1
input-150.tsp,94,4000,0.995,1e-05,0.9,123146.762207031,0.143611281,1
input-150.tsp,92,4000,0.995,1e-05,0.9,122400.000000000,0.161736819,1
input-150.tsp,93,4000,0.995,1e-05,0.9,120832.000000000,0.152990659,1
input-150.tsp,95,4000,0.995,1e-05,0.9,120576.000000000,0.150031604,1
input-150.tsp,91,4000,0.995,1e-05,0.9,119279.491699219,0.164509107,1
input-150.tsp,96,4000,0.995,1e-05,0.9,118768.000000000,0.153948301,1
input-150.tsp,99,4000,0.995,1e-05,0.9,124037.000000000,0.152752346,1
input-150.tsp,97,4000,0.995,1e-05,0.9,121568.000000000,0.170328970,1
input-150.tsp,98,4000,0.995,1e-05,0.9,120304.000000000,0.165375841,1
input-150.tsp,100,4000,0.995,1e-05,0.9,123904.125000000,0.143771689,1
input-150.tsp,102,4000,0.995,1e-05,0.9,123904.000000000,0.163851577,1
input-150.tsp,101,4000,0.995,1e-05,0.9,121856.000000000,0.153791485,1
input-150.tsp,103,4000,0.995,1e-05,0.9,122880.000000000,0.163938221,1
input-150.tsp,104,4000,0.995,1e-05,0.9,123392.000000000,0.168252221,1
input-150.tsp,105,4000,0.995,1e-05,0.9,122368.000000000,0.156529016,1
input-150.tsp,107,4000,0.995,1e-05,0.9,123712.000000000,0.167698515,1
input-150.tsp,106,4000,0.995,1e-05,0.9,122880.000000000,0.171137721,1
input-150.tsp,108,4000,0.995,1e-05,0.9,120420.437500000,0.160177099,1
input-150.tsp,110,4000,0.995,1e-05,0.9,123014.066894531,0.145876786,1
input-150.tsp,109,4000,0.995,1e-05,0.9,118784.000000000,0.158017205,1
input-150.tsp,111,4000,0.995,1e-05,0.9,122880.000000000,0.164177499,1
input-150.tsp,112,4000,0.995,1e-05,0.9,122880.000000000,0.158650544,1
input-150.tsp,113,4000,0.995,1e-05,0.9,118784.000000000,0.167544554,1
input-150.tsp,115,4000,0.995,1e-05,0.9,123648.000000000,0.152333022,1
input-150.tsp,116,4000,0.995,1e-05,0.9,122912.000000000,0.165263900,1
input-150.tsp,114,4000,0.995,1e-05,0.9,122958.000000000,0.163663780,1
input-150.tsp,117,4000,0.995,1e-05,0.9,122880.000000000,0.161314159,1
input-150.tsp,118,4000,0.995,1e-05,0.9,120698.250000000,0.163034264,1
input-150.tsp,119,4000,0.995,1e-05,0.9,118784.000000000,0.162674072,1
input-150.tsp,120,4000,0.995,1e-05,0.9,123116.250000000,0.166107232,1
input-150.tsp,121,4000,0.995,1e-05,0.9,121681.701660156,0.145558746,1
input-150.tsp,125,4000,0.995,1e-05,0.9,124928.000488281,0.146969513,1
input-150.tsp,122,4000,0.995,1e-05,0.9,122880.000000000,0.145836538,1
input-150.tsp,124,4000,0.995,1e-05,0.9,124929.000000000,0.164920382,1
input-150.tsp,123,4000,0.995,1e-05,0.9,123904.000000000,0.171715599,1
input-150.tsp,126,4000,0.995,1e-05,0.9,122426.375000000,0.166521896,1
input-150.tsp,127,4000,0.995,1e-05,0.9,124032.000000000,0.155898545,1
input-150.tsp,128,4000,0.995,1e-05,0.9,120832.000000000,0.164832550,1
input-150.tsp,129,4000,0.995,1e-05,0.9,121088.000000000,0.165390955,1
input-150.tsp,132,4000,0.995,1e-05,0.9,119808.000000000,0.148318078,1
input-150.tsp,130,4000,0.995,1e-05,0.9,123938.041503906,0.156853158,1
input-150.tsp,131,4000,0.995,1e-05,0.9,122880.000000000,0.160927196,1
input-150.tsp,133,4000,0.995,1e-05,0.9,122912.000000000,0.164959902,1
input-150.tsp,134,4000,0.995,1e-05,0.9,122880.000000000,0.159957149,1
input-150.tsp,135,4000,0.995,1e-05,0.9,123776.375000000,0.148659149,1
input-150.tsp,136,4000,0.995,1e-05,0.9,123264.000000000,0.163859142,1
input-150.tsp,137,4000,0.995,1e-05,0.9,120831.897460938,0.147712405,1
input-150.tsp,138,4000,0.995,1e-05,0.9,121008.000000000,0.165727407,1
input-150.tsp,139,4000,0.995,1e-05,0.9,122880.000000000,0.142963414,1
input-150.tsp,140,4000,0.995,1e-05,0.9,126976.000000000,0.157925091,1
input-150.tsp,142,4000,0.995,1e-05,0.9,127233.000488281,0.161032801,1
input-150.tsp,141,4000,0.995,1e-05,0.9,122466.031250000,0.154766771,1
input-150.tsp,143,4000,0.995,1e-05,0.9,121992.000000000,0.167145596,1
input-150.tsp,146,4000,0.995,1e-05,0.9,122880.000000000,0.143519332,1
input-150.tsp,147,4000,0.995,1e-05,0.9,121088.000000000,0.153083026,1
input-150.tsp,144,4000,0.995,1e-05,0.9,120959.000000000,0.150700871,1
input-150.tsp,145,4000,0.995,1e-05,0.9,121212.000000000,0.167546928,1
input-150.tsp,149,4000,0.995,1e-05,0.9,119782.000000000,0.143666099,1
input-150.tsp,150,4000,0.995,1e-05,0.9,122880.000000000,0.168633146,1
input-150.tsp,148,4000,0.995,1e-05,0.9,124352.000000000,9865.688735558,0
input-150.tsp,151,4000,0.995,1e-05,0.9,124418.750488281,0.142343265,1
input-150.tsp,153,4000,0.995,1e-05,0.9,114688.000000000,0.155642991,1
input-150.tsp,152,4000,0.995,1e-05,0.9,123144.125000000,0.152352701,1
input-150.tsp,154,4000,0.995,1e-05,0.9,121264.000000000,0.141461289,1
input-150.tsp,155,4000,0.995,1e-05,0.9,121856.000000000,0.166480067,1
input-150.tsp,156,4000,0.995,1e-05,0.9,120700.500000000,0.158892026,1
input-150.tsp,157,4000,0.995,1e-05,0.9,118784.000000000,0.146995863,1
input-150.tsp,158,4000,0.995,1e-05,0.9,131072.000488281,0.165799406,1
input-150.tsp,159,4000,0.995,1e-05,0.9,122880.000000000,0.153961124,1
input-150.tsp,160,4000,0.995,1e-05,0.9,121856.000000000,0.164593926,1
input-150.tsp,161,4000,0.995,1e-05,0.9,123008.000000000,17298.986225859,0
input-150.tsp,163,4000,0.995,1e-05,0.9,121344.000000000,0.162042212,1
