instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-40.tsp,52,4000,0.995,1e-05,0.9,344763.591308594,0.298588969,1
input-40.tsp,53,4000,0.995,1e-05,0.9,341757.000000000,0.289932361,1
input-40.tsp,54,4000,0.995,1e-05,0.9,344064.000000000,0.295894247,1
input-40.tsp,55,4000,0.995,1e-05,0.9,343808.000000000,0.274985952,1
input-40.tsp,56,4000,0.995,1e-05,0.9,339648.000000000,0.282901870,1
input-40.tsp,58,4000,0.995,1e-05,0.9,345328.000000000,0.288180843,1
input-40.tsp,57,4000,0.995,1e-05,0.9,350008.000000000,0.269188879,1
input-40.tsp,59,4000,0.995,1e-05,0.9,353044.281250000,0.268501905,1
input-40.tsp,60,4000,0.995,1e-05,0.9,352256.562500000,0.292771154,1
input-40.tsp,61,4000,0.995,1e-05,0.9,344064.000000000,0.270910209,1
input-40.tsp,62,4000,0.995,1e-05,0.9,350592.000000000,0.292187427,1
input-40.tsp,63,4000,0.995,1e-05,0.9,351584.000000000,0.302777378,1
input-40.tsp,64,4000,0.995,1e-05,0.9,338942.937500000,0.292316219,1
input-40.tsp,65,4000,0.995,1e-05,0.9,344735.500000000,0.287259671,1
input-40.tsp,66,4000,0.995,1e-05,0.9,343904.000000000,0.278290270,1
input-40.tsp,68,4000,0.995,1e-05,0.9,348160.000000000,0.285742512,1
input-40.tsp,69,4000,0.995,1e-05,0.9,350272.000000000,0.300242059,1
input-40.tsp,67,4000,0.995,1e-05,0.9,352256.000000000,0.285136740,1
input-40.tsp,71,4000,0.995,1e-05,0.9,343512.000000000,0.299208171,1
input-40.tsp,70,4000,0.995,1e-05,0.9,346112.000000000,0.301531480,1
input-40.tsp,72,4000,0.995,1e-05,0.9,327680.000000000,0.301940524,1
input-40.tsp,74,4000,0.995,1e-05,0.9,344064.000000000,0.293460455,1
input-40.tsp,73,4000,0.995,1e-05,0.9,351572.375000000,0.296932661,1
input-40.tsp,75,4000,0.995,1e-05,0.9,345663.250000000,0.286187191,1
input-40.tsp,76,4000,0.995,1e-05,0.9,360448.000000000,0.290656666,1
input-40.tsp,77,4000,0.995,1e-05,0.9,343040.000000000,0.274531406,1
input-40.tsp,79,4000,0.995,1e-05,0.9,346360.495605469,0.289003255,1
input-40.tsp,78,4000,0.995,1e-05,0.9,352576.000000000,0.291236718,1
input-40.tsp,80,4000,0.995,1e-05,0.9,341999.656250000,0.287177221,1
input-40.tsp,81,4000,0.995,1e-05,0.9,339904.000000000,0.273682089,1
input-40.tsp,82,4000,0.995,1e-05,0.9,352284.953125000,0.288317282,1
input-40.tsp,83,4000,0.995,1e-05,0.9,344064.000000000,0.291073335,1
input-40.tsp,84,4000,0.995,1e-05,0.9,347568.000000000,0.275338296,1
input-40.tsp,85,4000,0.995,1e-05,0.9,352472.000000000,0.277238165,1
input-40.tsp,87,4000,0.995,1e-05,0.9,342904.949218750,0.275501844,1
input-40.tsp,86,4000,0.995,1e-05,0.9,348416.000000000,0.270160737,1
input-40.tsp,88,4000,0.995,1e-05,0.9,347136.000000000,0.286634044,1
input-40.tsp,89,4000,0.995,1e-05,0.9,349552.000000000,0.286288992,1
input-40.tsp,90,4000,0.995,1e-05,0.9,354338.012695312,0.265907346,1
input-40.tsp,91,4000,0.995,1e-05,0.9,346112.000000000,0.270981803,1
input-40.tsp,93,4000,0.995,1e-05,0.9,348104.000000000,0.292771154,1
input-40.tsp,92,4000,0.995,1e-05,0.9,346104.000000000,0.295019702,1
input-40.tsp,94,4000,0.995,1e-05,0.9,347520.000000000,0.293446518,1
input-40.tsp,95,4000,0.995,1e-05,0.9,345847.187011719,0.267407347,1
input-40.tsp,96,4000,0.995,1e-05,0.9,339968.000000000,0.287014333,1
input-40.tsp,97,4000,0.995,1e-05,0.9,352256.000000000,0.297344210,1
input-40.tsp,98,4000,0.995,1e-05,0.9,341888.000000000,0.300260160,1
input-40.tsp,100,4000,0.995,1e-05,0.9,347581.935058594,0.286956502,1
input-40.tsp,99,4000,0.995,1e-05,0.9,344016.486816406,0.294067903,1
input-40.tsp,101,4000,0.995,1e-05,0.9,341888.000000000,0.289001510,1
input-40.tsp,103,4000,0.995,1e-05,0.9,354304.000000000,0.291441663,1
input-40.tsp,102,4000,0.995,1e-05,0.9,339968.000000000,0.288975128,1
input-40.tsp,104,4000,0.995,1e-05,0.9,338432.000000000,0.278402939,1
input-40.tsp,105,4000,0.995,1e-05,0.9,350208.000000000,0.291663072,1
input-40.tsp,106,4000,0.995,1e-05,0.9,354562.500000000,0.295228744,1
input-40.tsp,107,4000,0.995,1e-05,0.9,335871.968261719,0.273449077,1
input-40.tsp,108,4000,0.995,1e-05,0.9,352452.113769531,0.270381245,1
input-40.tsp,110,4000,0.995,1e-05,0.9,346112.000000000,0.274531406,1
input-40.tsp,109,4000,0.995,1e-05,0.9,352256.000000000,0.289307140,1
input-40.tsp,111,4000,0.995,1e-05,0.9,345936.000000000,0.298595570,1
input-40.tsp,112,4000,0.995,1e-05,0.9,344064.000000000,0.274531406,1
input-40.tsp,113,4000,0.995,1e-05,0.9,344064.000000000,0.274283128,1
input-40.tsp,115,4000,0.995,1e-05,0.9,343995.750000000,0.289540084,1
input-40.tsp,114,4000,0.995,1e-05,0.9,348160.000000000,0.293515121,1
input-40.tsp,116,4000,0.995,1e-05,0.9,345984.000000000,0.290465259,1
input-40.tsp,118,4000,0.995,1e-05,0.9,352256.000000000,0.293585749,1
input-40.tsp,117,4000,0.995,1e-05,0.9,348160.000000000,0.288061068,1
input-40.tsp,119,4000,0.995,1e-05,0.9,343648.000000000,0.283040320,1
input-40.tsp,120,4000,0.995,1e-05,0.9,342016.000000000,0.293676525,1
input-40.tsp,121,4000,0.995,1e-05,0.9,342430.875000000,0.300649157,1
input-40.tsp,122,4000,0.995,1e-05,0.9,347517.912597656,0.297173664,1
input-40.tsp,123,4000,0.995,1e-05,0.9,353024.000000000,0.287834696,1
input-40.tsp,125,4000,0.995,1e-05,0.9,347884.812500000,0.273792464,1
input-40.tsp,124,4000,0.995,1e-05,0.9,346555.703125000,0.290157060,1
input-40.tsp,126,4000,0.995,1e-05,0.9,348496.234375000,0.303640263,1
input-40.tsp,127,4000,0.995,1e-05,0.9,347392.000000000,0.291835291,1
input-40.tsp,128,4000,0.995,1e-05,0.9,355328.000000000,0.293811692,1
input-40.tsp,129,4000,0.995,1e-05,0.9,346112.000000000,0.298072571,1
input-40.tsp,130,4000,0.995,1e-05,0.9,352256.000000000,0.274531406,1
input-40.tsp,131,4000,0.995,1e-05,0.9,352257.562500000,0.290022268,1
input-40.tsp,133,4000,0.995,1e-05,0.9,350214.253906250,0.289001510,1
input-40.tsp,132,4000,0.995,1e-05,0.9,352512.000000000,0.271025667,1
input-40.tsp,134,4000,0.995,1e-05,0.9,344064.000000000,0.279232642,1
input-40.tsp,135,4000,0.995,1e-05,0.9,352400.000000000,0.274228880,1
input-40.tsp,136,4000,0.995,1e-05,0.9,348160.000000000,0.297675371,1
input-40.tsp,137,4000,0.995,1e-05,0.9,356352.000000000,0.301967542,1
input-40.tsp,139,4000,0.995,1e-05,0.9,344064.000000000,0.269832967,1
input-40.tsp,138,4000,0.995,1e-05,0.9,344934.000000000,0.294397297,1
input-40.tsp,142,4000,0.995,1e-05,0.9,352256.000000000,0.303347957,1
input-40.tsp,140,4000,0.995,1e-05,0.9,352276.000000000,0.292929500,1
input-40.tsp,141,4000,0.995,1e-05,0.9,335871.999511719,0.294067903,1
input-40.tsp,143,4000,0.995,1e-05,0.9,345936.000000000,0.288619079,1
input-40.tsp,144,4000,0.995,1e-05,0.9,356352.000000000,0.290478536,1
input-40.tsp,145,4000,0.995,1e-05,0.9,352992.000000000,0.289385540,1
input-40.tsp,150,4000,0.995,1e-05,0.9,346323.958496094,0.299998818,1
input-40.tsp,146,4000,0.995,1e-05,0.9,353088.000000000,0.274851792,1
input-40.tsp,147,4000,0.995,1e-05,0.9,343168.000000000,0.291835291,1
input-40.tsp,148,4000,0.995,1e-05,0.9,344032.820312500,0.304684910,1
input-40.tsp,149,4000,0.995,1e-05,0.9,344064.000000000,0.292008488,1
input-40.tsp,151,4000,0.995,1e-05,0.9,347613.250000000,0.292977564,1
input-40.tsp,152,4000,0.995,1e-05,0.9,343936.000000000,0.272354208,1
input-40.tsp,153,4000,0.995,1e-05,0.9,344046.919921875,0.304490993,1
input-40.tsp,155,4000,0.995,1e-05,0.9,344300.981933594,0.303114908,1
input-40.tsp,154,4000,0.995,1e-05,0.9,347136.000000000,0.294198570,1
input-40.tsp,156,4000,0.995,1e-05,0.9,353284.000000000,0.296962372,1
input-40.tsp,157,4000,0.995,1e-05,0.9,344016.000000000,0.292060447,1
input-40.tsp,158,4000,0.995,1e-05,0.9,348466.000000000,0.291998479,1
input-40.tsp,159,4000,0.995,1e-05,0.9,349019.187500000,0.300269048,1
input-40.tsp,160,4000,0.995,1e-05,0.9,348160.000000000,0.288488376,1
input-40.tsp,162,4000,0.995,1e-05,0.9,354309.016113281,0.288412537,1
input-40.tsp,163,4000,0.995,1e-05,0.9,350208.000000000,0.297176037,1
input-40.tsp,161,4000,0.995,1e-05,0.9,360448.000000000,0.302383059,1
input-40.tsp,165,4000,0.995,1e-05,0.9,360480.000000000,0.273782581,1
input-40.tsp,164,4000,0.995,1e-05,0.9,335872.000000000,0.296572193,1
input-40.tsp,166,4000,0.995,1e-05,0.9,344063.734375000,0.280942313,1
input-40.tsp,167,4000,0.995,1e-05,0.9,349184.000000000,0.296443373,1
input-40.tsp,168,4000,0.995,1e-05,0.9,347776.000000000,0.285693169,1
input-40.tsp,169,4000,0.995,1e-05,0.9,348160.000000000,0.302691352,1
input-40.tsp,171,4000,0.995,1e-05,0.9,358400.000488281,0.291187354,1
input-40.tsp,170,4000,0.995,1e-05,0.9,350246.000000000,0.273247586,1
input-40.tsp,172,4000,0.995,1e-05,0.9,337919.997558594,0.306773162,1
input-40.tsp,173,4000,0.995,1e-05,0.9,341632.000000000,0.301538499,1
input-40.tsp,175,4000,0.995,1e-05,0.9,349008.000000000,0.283120532,1
input-40.tsp,174,4000,0.995,1e-05,0.9,345088.000000000,0.287245584,1
input-40.tsp,176,4000,0.995,1e-05,0.9,348444.375000000,0.277519981,1
input-40.tsp,177,4000,0.995,1e-05,0.9,342622.687500000,0.275622115,1
input-40.tsp,181,4000,0.995,1e-05,0.9,343808.000000000,0.292879504,1
input-40.tsp,178,4000,0.995,1e-05,0.9,352256.000000000,0.294725968,1
input-40.tsp,179,4000,0.995,1e-05,0.9,356352.000488281,0.295436840,1
input-40.tsp,180,4000,0.995,1e-05,0.9,344064.000000000,0.295469330,1
input-40.tsp,182,4000,0.995,1e-05,0.9,348164.000000000,0.290278641,1
input-40.tsp,183,4000,0.995,1e-05,0.9,346936.500000000,0.274531406,1
input-40.tsp,184,4000,0.995,1e-05,0.9,342784.000000000,0.286174059,1
input-40.tsp,185,4000,0.995,1e-05,0.9,346112.000000000,0.276842825,1
input-40.tsp,187,4000,0.995,1e-05,0.9,352408.000000000,0.295061705,1
input-40.tsp,188,4000,0.995,1e-05,0.9,344064.000000000,0.287598106,1
input-40.tsp,186,4000,0.995,1e-05,0.9,353280.035156250,0.308019554,1
input-40.tsp,189,4000,0.995,1e-05,0.9,344045.000000000,0.279781720,1
input-40.tsp,191,4000,0.995,1e-05,0.9,351232.000000000,0.302416149,1
input-40.tsp,190,4000,0.995,1e-05,0.9,344064.000000000,0.289001510,1
input-40.tsp,192,4000,0.995,1e-05,0.9,360448.000488281,0.295483183,1
input-40.tsp,193,4000,0.995,1e-05,0.9,350208.000000000,0.296384904,1
input-40.tsp,194,4000,0.995,1e-05,0.9,352640.000000000,0.287700971,1
input-40.tsp,195,4000,0.995,1e-05,0.9,352294.015625000,0.281540833,1
input-40.tsp,196,4000,0.995,1e-05,0.9,352515.002441406,0.305306911,1
input-40.tsp,197,4000,0.995,1e-05,0.9,348631.000000000,0.288473928,1
input-40.tsp,199,4000,0.995,1e-05,0.9,360450.000488281,0.282683634,1
input-40.tsp,198,4000,0.995,1e-05,0.9,343808.000000000,0.290000799,1
input-40.tsp,200,4000,0.995,1e-05,0.9,351472.000000000,0.299278774,1
input-40.tsp,202,4000,0.995,1e-05,0.9,353280.000000000,0.282787511,1
input-40.tsp,201,4000,0.995,1e-05,0.9,360448.000000000,0.281371212,1
input-40.tsp,203,4000,0.995,1e-05,0.9,354304.000000000,0.289149984,1
input-40.tsp,204,4000,0.995,1e-05,0.9,343040.000000000,0.286422606,1
input-40.tsp,205,4000,0.995,1e-05,0.9,352256.000000000,0.279325014,1
input-40.tsp,207,4000,0.995,1e-05,0.9,348416.000000000,0.265907346,1
input-40.tsp,206,4000,0.995,1e-05,0.9,348160.000000000,0.301421784,1
input-40.tsp,208,4000,0.995,1e-05,0.9,352256.000000000,0.299006407,1
input-40.tsp,210,4000,0.995,1e-05,0.9,346752.000000000,0.274851792,1
input-40.tsp,209,4000,0.995,1e-05,0.9,346844.000000000,0.271773489,1
input-40.tsp,211,4000,0.995,1e-05,0.9,342016.000000000,0.289611191,1
input-40.tsp,212,4000,0.995,1e-05,0.9,346368.000000000,0.280252717,1
input-40.tsp,213,4000,0.995,1e-05,0.9,348160.000000000,0.297792764,1
input-40.tsp,214,4000,0.995,1e-05,0.9,353408.000000000,0.274851792,1
input-40.tsp,215,4000,0.995,1e-05,0.9,346496.000000000,0.297072337,1
input-40.tsp,216,4000,0.995,1e-05,0.9,360448.000000000,0.283674690,1
input-40.tsp,218,4000,0.995,1e-05,0.9,344064.000000000,0.265907346,1
input-40.tsp,217,4000,0.995,1e-05,0.9,349952.000000000,0.292772151,1
input-40.tsp,221,4000,0.995,1e-05,0.9,335871.937500000,0.290281183,1
input-40.tsp,219,4000,0.995,1e-05,0.9,344064.000000000,0.291705243,1
input-40.tsp,220,4000,0.995,1e-05,0.9,351301.111328125,0.281748721,1
input-40.tsp,223,4000,0.995,1e-05,0.9,356386.041503906,0.291482794,1
input-40.tsp,222,4000,0.995,1e-05,0.9,348983.250000000,0.303506514,1
input-40.tsp,224,4000,0.995,1e-05,0.9,353542.000000000,0.292207931,1
input-40.tsp,226,4000,0.995,1e-05,0.9,348416.000000000,0.286908641,1
input-40.tsp,225,4000,0.995,1e-05,0.9,346950.479003906,0.288479937,1
input-40.tsp,227,4000,0.995,1e-05,0.9,352256.000000000,0.274851792,1
input-40.tsp,228,4000,0.995,1e-05,0.9,343040.000000000,0.289084281,1
input-40.tsp,229,4000,0.995,1e-05,0.9,349184.000000000,0.274068414,1
input-40.tsp,230,4000,0.995,1e-05,0.9,327679.999511719,0.274531406,1
input-40.tsp,231,4000,0.995,1e-05,0.9,352256.000000000,0.272433621,1
input-40.tsp,232,4000,0.995,1e-05,0.9,344048.000000000,0.271883904,1
input-40.tsp,233,4000,0.995,1e-05,0.9,346080.000000000,0.286073174,1
input-40.tsp,234,4000,0.995,1e-05,0.9,351332.000000000,0.301285907,1
input-40.tsp,235,4000,0.995,1e-05,0.9,356352.000000000,0.298080280,1
input-40.tsp,236,4000,0.995,1e-05,0.9,343228.425292969,0.278973556,1
input-40.tsp,237,4000,0.995,1e-05,0.9,347621.980957031,0.291854939,1
input-40.tsp,238,4000,0.995,1e-05,0.9,341864.000000000,0.277508909,1
input-40.tsp,239,4000,0.995,1e-05,0.9,360480.000488281,0.287784204,1
input-40.tsp,240,4000,0.995,1e-05,0.9,344064.000000000,0.269958222,1
input-40.tsp,241,4000,0.995,1e-05,0.9,346416.370605469,0.268505349,1
input-40.tsp,242,4000,0.995,1e-05,0.9,348416.000000000,0.283962337,1
input-40.tsp,243,4000,0.995,1e-05,0.9,342512.000000000,0.265907346,1
input-40.tsp,244,4000,0.995,1e-05,0.9,345088.000000000,0.293590167,1
input-40.tsp,245,4000,0.995,1e-05,0.9,352384.000000000,0.269625231,1
input-40.tsp,246,4000,0.995,1e-05,0.9,339423.437500000,0.271008130,1
input-40.tsp,247,4000,0.995,1e-05,0.9,354304.000000000,0.277941062,1
input-40.tsp,248,4000,0.995,1e-05,0.9,349184.000000000,0.269493083,1
input-40.tsp,249,4000,0.995,1e-05,0.9,347536.000000000,0.290770321,1
input-40.tsp,250,4000,0.995,1e-05,0.9,352256.000000000,0.275419185,1
input-40.tsp,251,4000,0.995,1e-05,0.9,360448.000000000,0.291263809,1
input-40.tsp,252,4000,0.995,1e-05,0.9,352261.031738281,0.289198654,1
input-40.tsp,254,4000,0.995,1e-05,0.9,348544.000000000,0.303640263,1
input-40.tsp,253,4000,0.995,1e-05,0.9,348752.000000000,0.289381654,1
input-40.tsp,255,4000,0.995,1e-05,0.9,354304.000000000,0.274531406,1
input-40.tsp,256,4000,0.995,1e-05,0.9,346432.000000000,0.269867723,1
input-40.tsp,259,4000,0.995,1e-05,0.9,341975.437500000,0.280102106,1
input-40.tsp,258,4000,0.995,1e-05,0.9,346752.000000000,0.302374927,1
input-40.tsp,257,4000,0.995,1e-05,0.9,346112.000000000,0.268021233,1
input-40.tsp,260,4000,0.995,1e-05,0.9,352834.016113281,0.288097324,1
input-40.tsp,261,4000,0.995,1e-05,0.9,343424.000000000,0.274252119,1
input-40.tsp,263,4000,0.995,1e-05,0.9,343552.000000000,0.274531406,1
input-40.tsp,262,4000,0.995,1e-05,0.9,360448.000000000,0.289932361,1
input-40.tsp,264,4000,0.995,1e-05,0.9,343552.000000000,0.295082102,1
input-40.tsp,265,4000,0.995,1e-05,0.9,360576.000000000,0.291835291,1
input-40.tsp,266,4000,0.995,1e-05,0.9,353280.000000000,0.289207936,1
input-40.tsp,267,4000,0.995,1e-05,0.9,352324.125000000,0.278622153,1
input-40.tsp,268,4000,0.995,1e-05,0.9,360448.000000000,0.281220447,1
input-40.tsp,269,4000,0.995,1e-05,0.9,350988.750000000,0.265907346,1
input-40.tsp,270,4000,0.995,1e-05,0.9,343040.000000000,0.271116905,1
input-40.tsp,271,4000,0.995,1e-05,0.9,352256.000000000,0.272479403,1
input-40.tsp,272,4000,0.995,1e-05,0.9,334847.499511719,0.287711283,1
input-40.tsp,273,4000,0.995,1e-05,0.9,348528.000000000,0.284476196,1
input-40.tsp,274,4000,0.995,1e-05,0.9,343936.000000000,0.275877482,1
input-40.tsp,275,4000,0.995,1e-05,0.9,348434.775878906,0.293120149,1
input-40.tsp,276,4000,0.995,1e-05,0.9,354816.000000000,0.283994150,1
input-40.tsp,277,4000,0.995,1e-05,0.9,344310.125000000,0.307081886,1
input-40.tsp,278,4000,0.995,1e-05,0.9,347264.000000000,0.281807317,1
input-40.tsp,279,4000,0.995,1e-05,0.9,350720.000000000,0.298515659,1
input-40.tsp,280,4000,0.995,1e-05,0.9,348288.000000000,0.276518604,1
input-40.tsp,282,4000,0.995,1e-05,0.9,347648.000000000,0.302325711,1
input-40.tsp,281,4000,0.995,1e-05,0.9,352256.000000000,0.293120149,1
input-40.tsp,283,4000,0.995,1e-05,0.9,352256.000000000,0.302109486,1
input-40.tsp,284,4000,0.995,1e-05,0.9,360448.000488281,0.298688843,1
input-40.tsp,285,4000,0.995,1e-05,0.9,343040.000000000,0.289843924,1
input-40.tsp,286,4000,0.995,1e-05,0.9,346112.000000000,0.287177221,1
input-40.tsp,287,4000,0.995,1e-05,0.9,360448.000000000,0.289733653,1
input-40.tsp,288,4000,0.995,1e-05,0.9,345880.000000000,0.291085406,1
input-40.tsp,289,4000,0.995,1e-05,0.9,339963.875000000,0.278945578,1
input-40.tsp,291,4000,0.995,1e-05,0.9,339935.873046875,0.297746097,1
input-40.tsp,290,4000,0.995,1e-05,0.9,350208.000000000,0.299201906,1
input-40.tsp,292,4000,0.995,1e-05,0.9,344064.000000000,0.289684421,1
input-40.tsp,293,4000,0.995,1e-05,0.9,347107.406250000,0.294944374,1
input-40.tsp,294,4000,0.995,1e-05,0.9,346074.000000000,0.293598236,1
input-40.tsp,295,4000,0.995,1e-05,0.9,347612.718750000,0.287422695,1
input-40.tsp,297,4000,0.995,1e-05,0.9,346368.000000000,0.285388937,1
input-40.tsp,296,4000,0.995,1e-05,0.9,344053.937500000,0.295042811,1
input-40.tsp,298,4000,0.995,1e-05,0.9,345364.000000000,0.299705748,1
input-40.tsp,300,4000,0.995,1e-05,0.9,344064.000000000,0.274531406,1
input-40.tsp,299,4000,0.995,1e-05,0.9,346112.000000000,0.279096381,1
