instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-150.tsp,175,4500,0.99,1e-05,0.92,133120.000000000,0.169330594,1
input-150.tsp,176,4500,0.99,1e-05,0.92,133120.125000000,0.171828676,1
input-150.tsp,178,4500,0.99,1e-05,0.92,130296.000000000,0.151325374,1
input-150.tsp,177,4500,0.99,1e-05,0.92,130814.718750000,0.163719093,1
input-150.tsp,179,4500,0.99,1e-05,0.92,132096.000000000,0.163090553,1
input-150.tsp,180,4500,0.99,1e-05,0.92,133120.000000000,0.166529641,1
input-150.tsp,181,4500,0.99,1e-05,0.92,139264.000488281,0.144956430,1
input-150.tsp,182,4500,0.99,1e-05,0.92,130669.125000000,0.146233428,1
input-150.tsp,183,4500,0.99,1e-05,0.92,131840.000000000,0.162167508,1
input-150.tsp,184,4500,0.99,1e-05,0.92,128000.000000000,0.153136412,1
input-150.tsp,185,4500,0.99,1e-05,0.92,129984.000000000,0.158945439,1
input-150.tsp,186,4500,0.99,1e-05,0.92,132096.000000000,0.166244873,1
input-150.tsp,187,4500,0.99,1e-05,0.92,130048.000000000,0.155545429,1
input-150.tsp,188,4500,0.99,1e-05,0.92,128728.000000000,0.151085789,1
input-150.tsp,189,4500,0.99,1e-05,0.92,132608.000000000,0.151305642,1
input-150.tsp,190,4500,0.99,1e-05,0.92,133120.000000000,0.151532348,1
input-150.tsp,191,4500,0.99,1e-05,0.92,130016.000000000,41081.384945388,0
input-150.tsp,194,4500,0.99,1e-05,0.92,129024.000000000,0.153198095,1
input-150.tsp,193,4500,0.99,1e-05,0.92,131660.000000000,0.167609041,1
input-150.tsp,192,4500,0.99,1e-05,0.92,125952.000000000,0.168716954,1
input-150.tsp,195,4500,0.99,1e-05,0.92,131424.000000000,0.168644771,1
input-150.tsp,196,4500,0.99,1e-05,0.92,132800.000000000,0.165999269,1
input-150.tsp,197,4500,0.99,1e-05,0.92,131328.000000000,0.162070074,1
input-150.tsp,198,4500,0.99,1e-05,0.92,135168.031250000,0.146401348,1
